id,prediction,reference,rougeL_f,tok_f1,uni_prec,bi_prec,bert_f,question
0000276-4,"# Wilson Disease Research & Clinical Trials **Current research areas include:** 1. **Gene therapy** - Early-stage studies exploring genetic correction approaches 2. **Novel chelators** - Development of improved copper-binding agents with better efficacy/tolerability 3. **Biomarkers** - Research to improve early diagnosis and disease monitoring 4. **Neuroimaging studies** - Better understanding of neurological manifestations and progression 5. **Natural history studies** - Long-term outcome data to optimize treatment strategies **Clinical trial resources:** - ClinicalTrials.gov lists active studies (search ""Wilson Disease"") - Major academic centers (Mayo Clinic, Cleveland Clinic, European centers) conduct trials - Rare disease networks facilitate research coordination **Current standard treatments** (penicillamine, trientine, zinc) remain the mainstay, though optimization continues. For specific ongoing trials relevant to your situation, I'd recommend: - Checking ClinicalTrials.gov directly - Consulting your hepatologist or neurologist - Contacting Wilson Disease Association for current research updates I don't have real-time trial data, so checking these resources will give you","The National Institute of Neurological Disorders and Stroke, the Eunice Kennedy Shriver National Institute of Child Health and Human Development, and other institutes of the National Institutes of Health (NIH) conduct and/or support research related to Wilson disease. Growing knowledge of the copper transporting gene ATP7B, which in its mutated form causes WD, should lead to the design of better therapies for this disorder.",0.08372093023255814,0.12093023255813953,0.1390728476821192,0.006666666666666667,0.7959384918212891,what research (or clinical trials) is being done for Wilson Disease ?
0000327-5,# Diagnosis of Enterobiasis (Pinworm Infection) ## Primary Diagnostic Method **Scotch Tape Test (Gold Standard)** - Apply clear adhesive tape to the perianal area early morning (before bathing/defecation) - Press tape onto a glass slide - Examine under microscope for eggs - Repeat 3-5 consecutive days for higher sensitivity (90%) ## Alternative Methods - **Direct stool examination**: Less sensitive; eggs rarely found in stool - **Perianal swab**: Using cotton swab instead of tape - **Visual inspection**: Adult worms may be visible in stool or perianal area at night ## Clinical Presentation Clues - Intense perianal itching (especially at night) - Sleep disturbances - Abdominal discomfort - Symptoms worse in children ## Additional Considerations - Diagnosis often clinical in symptomatic patients - Family members should be tested simultaneously - Repeat testing may be needed if initial results negative but symptoms persist **Note**: Timing is crucial—collect samples early morning before hygiene activities for best results.,"A person infected with pinworm is often asymptomatic, but itching around the anus is a common symptom. Diagnosis of pinworm can be reached from three simple techniques. The first option is to look for the worms in the perianal reqion 2 to 3 hours after the infected person is asleep. The second option is to touch the perianal skin with transparent tape to collect possible pinworm eggs around the anus first thing in the morning. If a person is infected, the eggs on the tape will be visible under a microscope. The tape method should be conducted on 3 consecutive mornings right after the infected person wakes up and before he/she does any washing. Since anal itching is a common symptom of pinworm, the third option for diagnosis is analyzing samples from under fingernails under a microscope. An infected person who has scratched the anal area may have picked up some pinworm eggs under the nails that could be used for diagnosis. Since pinworm eggs and worms are often sparse in stool, examining stool samples is not recommended. Serologic tests are not available for diagnosing pinworm infections.",0.09999999999999999,0.22941176470588234,0.3006535947712418,0.03289473684210526,0.8384304642677307,How to diagnose Parasites - Enterobiasis (also known as Pinworm Infection) ?
0000103-6,"# Diagnosis of Gastritis **Clinical Assessment:** - Detailed history of symptoms (epigastric pain, nausea, vomiting) - Risk factors (NSAIDs, alcohol, stress, H. pylori exposure) **Primary Diagnostic Tests:** 1. **Upper Endoscopy (EGD)** - Gold standard - Direct visualization of stomach lining - Allows biopsy for histology and H. pylori testing 2. **H. pylori Testing:** - Urea breath test - Stool antigen test - Serology (antibodies) - Biopsy-based tests (urease, culture, PCR) **Supporting Tests:** - **Complete blood count** - assess for anemia - **Liver/kidney function** - evaluate severity **When to Perform Endoscopy:** - Persistent symptoms despite treatment - Age >60 with new-onset symptoms - Alarm features (bleeding, weight loss, dysphagia) - Suspected complications **Note:** Endoscopy isn't always necessary for uncomplicated","A health care provider diagnoses gastritis based on the following: - medical history - physical exam - upper GI endoscopy - other tests Medical History Taking a medical history may help the health care provider diagnose gastritis. He or she will ask the patient to provide a medical history. The history may include questions about chronic symptoms and travel to developing countries. Physical Exam A physical exam may help diagnose gastritis. During a physical exam, a health care provider usually - examines a patient's body - uses a stethoscope to listen to sounds in the abdomen - taps on the abdomen checking for tenderness or pain Upper Gastrointestinal Endoscopy Upper GI endoscopy is a procedure that uses an endoscopea small, flexible camera with a lightto see the upper GI tract. A health care provider performs the test at a hospital or an outpatient center. The health care provider carefully feeds the endoscope down the esophagus and into the stomach and duodenum. The small camera built into the endoscope transmits a video image to a monitor, allowing close examination of the GI lining. A health care provider may give a patient a liquid anesthetic to gargle or may spray anesthetic on the back of the patient's throat before inserting the endoscope. A health care provider will place an intravenous (IV) needle in a vein in the arm to administer sedation. Sedatives help patients stay relaxed and comfortable. The test may show signs of inflammation or erosions in the stomach lining. The health care provider can use tiny tools passed through the endoscope to perform biopsies. A biopsy is a procedure that involves taking a piece of tissue for examination with a microscope by a pathologista doctor who specializes in examining tissues to diagnose diseases. A health care provider may use the biopsy to diagnose gastritis, find the cause of gastritis, and find out if chronic gastritis has progressed to atrophic gastritis. More information is provided in the NIDDK health topic, Upper GI Endoscopy. Other Tests A health care provider may have a patient complete other tests to identify the cause of gastritis or any complications. These tests may include the following: - Upper GI series. Upper GI series is an x-ray exam that provides a look at the shape of the upper GI tract. An x-ray technician performs this test at a hospital or an outpatient center, and a radiologista doctor who specializes in medical imaginginterprets the images. This test does not require anesthesia. A patient should not eat or drink before the procedure, as directed by the health care provider. Patients should check with their health care provider about what to do to prepare for an upper GI series. During the procedure, the patient will stand or sit in front of an x-ray machine and drink barium, a chalky liquid. Barium coats the esophagus, stomach, and small intestine so the radiologist and health care provider can see these organs' shapes more clearly on x-rays. A patient may experience bloating and nausea for a short time after the test. For several days afterward, barium liquid in the GI tract may cause white or light-colored stools. A health care provider will give the patient specific instructions about eating and drinking after the test. More information is provided in the NIDDK health topic, Upper GI Series. - Blood tests. A health care provider may use blood tests to check for anemia or H. pylori. A health care provider draws a blood sample during an office visit or at a commercial facility and sends the sample to a lab for analysis. - Stool test. A health care provider may use a stool test to check for blood in the stool, another sign of bleeding in the stomach, and for H. pylori infection. A stool test is an analysis of a sample of stool. The health care provider will give the patient a container for catching and storing the stool. The patient returns the sample to the health care provider or a commercial facility that will send the sample to a lab for analysis. - Urea breath test. A health care provider may use a urea breath test to check for H. pylori infection. The patient swallows a capsule, liquid, or pudding that contains ureaa waste product the body produces as it breaks down protein. The urea is labeled with a special carbon atom. If H. pylori are present, the bacteria will convert the urea into carbon dioxide. After a few minutes, the patient breathes into a container, exhaling carbon dioxide. A nurse or technician will perform this test at a health care provider's office or a commercial facility and send the samples to a lab. If the test detects the labeled carbon atoms in the exhaled breath, the health care provider will confirm an H. pylori infection in the GI tract.",0.04972972972972973,0.08864864864864866,0.4152542372881356,0.07692307692307693,0.7985849976539612,How to diagnose Gastritis ?
0000992-5,"# Trimethylaminuria Treatment **Dietary Management (First-line):** - Avoid foods high in trimethylamine precursors: eggs, liver, legumes, cruciferous vegetables, fish, and choline supplements - Low-protein diet may help in some cases **Pharmacological Options:** - **Riboflavin (Vitamin B2)**: 100-300 mg daily—helps improve enzyme function in some patients, particularly those with genetic variants responsive to higher cofactor levels - **Antibiotics**: Metronidazole or neomycin reduce gut bacteria that produce trimethylamine (temporary effect) - **Sodium bicarbonate**: Alkalinizes urine to reduce trimethylamine excretion **Supportive Care:** - Psychological support for social/emotional impact - Genetic counseling for affected families **Effectiveness varies significantly** between individuals depending on the genetic mutation type. Primary trimethylaminuria (FMO3 gene mutations) may respond better to riboflavin than secondary forms. Treatment is individualized; work with a metabolic specialist or geneticist for optimal management.",These resources address the diagnosis or management of trimethylaminuria: - Gene Review: Gene Review: Primary Trimethylaminuria - Genetic Testing Registry: Trimethylaminuria - Monell Chemical Senses Center: TMAU & Body Malodors - National Human Genome Research Institute: Diagnosis and Treatment of Trimethylaminuria These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care,0.09999999999999999,0.19,0.171875,0.023622047244094488,0.8151111006736755,What are the treatments for trimethylaminuria ?
0000001_7-3,"# Childhood AML Symptoms **Common presenting symptoms:** - **Fatigue and weakness** (from anemia) - **Fever** (from infection or leukemia itself) - **Easy bruising/bleeding** (petechiae, nosebleeds, gum bleeding) - **Pale skin** (anemia) - **Bone/joint pain** - **Abdominal swelling** (enlarged spleen/liver) - **Lymph node enlargement** - **Recurrent infections** **Less common:** - Respiratory symptoms (if leukostasis occurs) - Neurological symptoms (if CNS involvement) - Skin rashes or nodules **Important notes:** - Symptoms develop **rapidly** (weeks to months) - Often mistaken for infection or viral illness initially - **Any child with unexplained fever, bruising, or fatigue warrants blood work** **Other myeloid malignancies** (juvenile myelomonocytic leukemia, chronic myeloid leukemia) may present similarly or more insidiously. **Seek immediate medical evaluation","Signs and symptoms of childhood AML, childhood CML, JMML, or MDS include fever, feeling tired, and easy bleeding or bruising. These and other signs and symptoms may be caused by childhood AML, childhood CML, JMML, or MDS or by other conditions. Check with a doctor if your child has any of the following: - Fever with or without an infection. - Night sweats. - Shortness of breath. - Weakness or feeling tired. - Easy bruising or bleeding. - Petechiae (flat, pinpoint spots under the skin caused by bleeding). - Pain in the bones or joints. - Pain or feeling of fullness below the ribs. - Painless lumps in the neck, underarm, stomach, groin, or other parts of the body. In childhood AML, these lumps, called leukemia cutis, may be blue or purple. - Painless lumps that are sometimes around the eyes. These lumps, called chloromas, are sometimes seen in childhood AML and may be blue-green. - An eczema -like skin rash. The signs and symptoms of TMD may include the following: - Swelling all over the body. - Shortness of breath. - Trouble breathing. - Weakness or feeling tired. - Pain below the ribs.",0.12337662337662336,0.20129870129870128,0.2807017543859649,0.008849557522123894,0.8202076554298401,What are the symptoms of Childhood Acute Myeloid Leukemia and Other Myeloid Malignancies ?
0000214-2,"Congenital afibrinogenemia is a rare inherited bleeding disorder. It affects approximately **1 in 1 million people** worldwide, though exact prevalence varies by region and population. Key points: - **Autosomal recessive** inheritance pattern - Caused by mutations in the fibrinogen gene (FGB) - Characterized by complete absence or severe deficiency of fibrinogen (a critical blood clotting protein) - Presents with bleeding symptoms ranging from mild to severe The condition is so rare that comprehensive global epidemiological data is limited, and prevalence estimates may vary depending on the source and population studied. Cases are often identified through family screening or when patients present with unexplained bleeding or thrombosis.",Congenital afibrinogenemia is a rare condition that occurs in approximately 1 in 1 million newborns.,0.1487603305785124,0.19834710743801653,0.14150943396226415,0.05714285714285714,0.8726859092712402,How many people are affected by congenital afibrinogenemia ?
0000401-4,"Yes, geleophysic dysplasia is inherited in an **autosomal recessive** pattern. This means: - An affected person has two mutated copies of the responsible gene (one from each parent) - Parents are typically carriers with one mutated copy each - They usually don't show symptoms but can pass the mutation to offspring - Two carrier parents have a 25% chance of having an affected child with each pregnancy The condition is caused by mutations in genes such as **ADAMTSL2** and **FBN3**, which affect connective tissue proteins. Genetic counseling is recommended for families with a history of geleophysic dysplasia to understand inheritance risks and discuss reproductive options.","This condition is inherited in an autosomal recessive pattern, which means both copies of the gene in each cell have mutations. The parents of an individual with an autosomal recessive condition each carry one copy of the mutated gene, but they typically do not show signs and symptoms of the condition.",0.23076923076923078,0.4102564102564103,0.38095238095238093,0.057692307692307696,0.8821820616722107,Is geleophysic dysplasia inherited ?
0000495-1,"# Hyperthyroidism Hyperthyroidism is a condition where the thyroid gland produces **excessive thyroid hormones** (T3 and T4), causing an accelerated metabolic rate. ## Common Causes - **Graves' disease** (most common; autoimmune) - Thyroiditis (inflammation) - Toxic nodules - Excessive iodine intake - Thyroid medication overdose ## Typical Symptoms - Rapid heartbeat (tachycardia) - Anxiety, nervousness, irritability - Heat intolerance, excessive sweating - Weight loss despite good appetite - Tremors, fatigue - Eye changes (in Graves' disease) ## Diagnosis - Blood tests: Low TSH, elevated free T4/T3 - Thyroid scan or ultrasound ## Treatment Options - **Antithyroid medications** (PTU, methimazole) - **Beta-blockers** (symptom relief) - **Radioactive iodine** (destroys thyroid tissue) - **Surgery** (thyroidect","Your thyroid is a butterfly-shaped gland in your neck, just above your collarbone. It is one of your endocrine glands, which make hormones. Thyroid hormones control the rate of many activities in your body. These include how fast you burn calories and how fast your heart beats. All of these activities are your body's metabolism. If your thyroid is too active, it makes more thyroid hormones than your body needs. This is called hyperthyroidism. Hyperthyroidism is more common in women, people with other thyroid problems, and those over 60 years old. Grave's disease, an autoimmune disorder, is the most common cause. Other causes include thyroid nodules, thyroiditis, consuming too much iodine, and taking too much synthetic thyroid hormone. The symptoms can vary from person to person. They may include - Being nervous or irritable - Mood swings - Fatigue or muscle weakness - Heat intolerance - Trouble sleeping - Hand tremors - Rapid and irregular heartbeat - Frequent bowel movements or diarrhea - Weight loss - Goiter, which is an enlarged thyroid that may cause the neck to look swollen To diagnose hyperthyroidism, your doctor will look at your symptoms, blood tests, and sometimes a thyroid scan. Treatment is with medicines, radioiodine therapy, or thyroid surgery. No single treatment works for everyone. NIH: National Institute of Diabetes and Digestive and Kidney Diseases",0.15568862275449102,0.20359281437125748,0.375,0.05405405405405406,0.8328226804733276,What is (are) Hyperthyroidism ?
0000349-5,"# Familial Glucocorticoid Deficiency (FGD) Treatment ## Primary Treatment **Glucocorticoid replacement therapy** is the cornerstone: - Hydrocortisone is standard (oral, typically 15-20 mg daily in divided doses) - Dosing adjusted based on clinical response and cortisol levels - Increased doses during stress/illness ## Mineralocorticoid Replacement - **Fludrocortisone** may be needed if aldosterone deficiency is present - Particularly important in FGD type 2 ## Monitoring - Clinical assessment (symptoms, blood pressure, growth) - Electrolytes and renal function - ACTH levels (typically elevated in FGD) - Adjust doses to maintain normal cortisol and prevent over-replacement ## Key Points - Lifelong replacement required - Patient education on stress dosing critical - Medical alert identification recommended - Regular endocrinology follow-up essential The prognosis is generally good with appropriate replacement therapy. Treatment is individualized based on FGD type and clinical presentation.","These resources address the diagnosis or management of familial glucocorticoid deficiency: - Genetic Testing Registry: ACTH resistance - Genetic Testing Registry: Glucocorticoid deficiency 2 - Genetic Testing Registry: Glucocorticoid deficiency 3 - Genetic Testing Registry: Glucocorticoid deficiency 4 - Genetic Testing Registry: Natural killer cell deficiency, familial isolated These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care",0.13023255813953488,0.18604651162790697,0.18382352941176472,0.014814814814814815,0.8124709725379944,What are the treatments for familial glucocorticoid deficiency ?
0000001_3-6,"# CLL Research & Clinical Trials **Active areas of investigation include:** - **BTK inhibitors** (ibrutinib, acalabrutinib, zandelisib) - targeting B-cell receptor signaling - **BCL2 inhibitors** (venetoclax) - inducing apoptosis - **Bispecific antibodies** - engaging T-cells to kill CLL cells - **CAR-T cell therapy** - engineering immune cells to target CLL - **Combination therapies** - pairing targeted drugs with chemotherapy or each other - **Minimal residual disease (MRD) monitoring** - optimizing treatment duration - **Novel immunotherapies** - checkpoint inhibitors and other immune approaches **Current status:** Many agents have FDA approval; others are in Phase 2-3 trials. Treatment increasingly focuses on targeted therapy rather than traditional chemotherapy, with improved outcomes and quality of life. **Finding trials:** Visit ClinicalTrials.gov or ask your oncologist about trials you may qualify for. The field is rapidly evolving with better survival rates and more treatment options than ever before.","New types of treatment are being tested in clinical trials. This summary section describes treatments that are being studied in clinical trials. It may not mention every new treatment being studied. Information about clinical trials is available from the NCI website. Chemotherapy with stem cell transplant Chemotherapy with stem cell transplant is a method of giving chemotherapy and replacing blood -forming cells destroyed by the cancer treatment. Stem cells (immature blood cells) are removed from the blood or bone marrow of the patient or a donor and are frozen and stored. After the chemotherapy is completed, the stored stem cells are thawed and given back to the patient through an infusion. These reinfused stem cells grow into (and restore) the bodys blood cells. Biologic therapy Biologic therapy is a treatment that uses the patient's immune system to fight cancer. Substances made by the body or made in a laboratory are used to boost, direct, or restore the body's natural defenses against cancer. This type of cancer treatment is also called biotherapy or immunotherapy. Chimeric antigen receptor (CAR) T-cell therapy CAR T-cell therapy is a type of immunotherapy that changes the patient's T cells (a type of immune system cell) so they will attack certain proteins on the surface of cancer cells. T cells are taken from the patient and special receptors are added to their surface in the laboratory. The changed cells are called chimeric antigen receptor (CAR) T cells. The CAR T cells are grown in the laboratory and given to the patient by infusion. The CAR T cells multiply in the patient's blood and attack cancer cells. CAR T-cell therapy is being studied in the treatment of chronic lymphocytic leukemia. Patients may want to think about taking part in a clinical trial. For some patients, taking part in a clinical trial may be the best treatment choice. Clinical trials are part of the cancer research process. Clinical trials are done to find out if new cancer treatments are safe and effective or better than the standard treatment. Many of today's standard treatments for cancer are based on earlier clinical trials. Patients who take part in a clinical trial may receive the standard treatment or be among the first to receive a new treatment. Patients who take part in clinical trials also help improve the way cancer will be treated in the future. Even when clinical trials do not lead to effective new treatments, they often answer important questions and help move research forward. Patients can enter clinical trials before, during, or after starting their cancer treatment. Some clinical trials only include patients who have not yet received treatment. Other trials test treatments for patients whose cancer has not gotten better. There are also clinical trials that test new ways to stop cancer from recurring (coming back) or reduce the side effects of cancer treatment. Clinical trials are taking place in many parts of the country. See the Treatment Options section that follows for links to current treatment clinical trials. These have been retrieved from NCI's listing of clinical trials.",0.06431852986217457,0.1225114854517611,0.3028169014084507,0.014184397163120567,0.7992323637008667,what research (or clinical trials) is being done for Chronic Lymphocytic Leukemia ?
0003718-3,"# Lynch Syndrome Causes Lynch syndrome is caused by **inherited mutations in DNA mismatch repair (MMR) genes**. These genes normally fix errors that occur during DNA replication. ## Affected Genes The most common mutations occur in: - **MLH1** - **MSH2** - **MSH6** - **PMS2** Less commonly: **EPCAM** gene ## Inheritance Pattern Lynch syndrome follows an **autosomal dominant** inheritance pattern, meaning: - Only one mutated copy is needed to develop the condition - ~50% chance of passing it to each child - Affects males and females equally ## Result Without functional mismatch repair, DNA errors accumulate in cells, leading to: - Increased cancer risk (colorectal, endometrial, ovarian, and others) - Earlier cancer onset than sporadic cases ## Diagnosis Genetic testing identifies the specific mutation. If you have a family history of early-onset cancers or Lynch syndrome, genetic counseling and testing are recommended.","What causes Lynch syndrome? Lynch syndrome is caused by mutations in at least 5 genes (MLH1, MSH2, MSH6, PMS2 or EPCAM). All of these genes are involved in the repair of mistakes made when DNA is copied (DNA replication) in preparation for cell division. Mutations in any of these genes prevent the proper repair of DNA replication mistakes. As the abnormal cells continue to divide, the accumulated mistakes can lead to uncontrolled cell growth and possibly cancer. Although mutations in these genes predispose individuals to cancer, not all people who carry these mutations develop cancerous tumors.",0.1518987341772152,0.24472573839662445,0.2553191489361702,0.06428571428571428,0.8561815023422241,What causes Lynch syndrome ?
0002181-1,"# Ewing Family of Tumors: Causes ## Genetic Basis Ewing sarcoma and related tumors are caused by **chromosomal translocations** that create abnormal fusion genes: - **Most common (85-90%)**: t(11;22) translocation producing **EWSR1-FLI1** fusion gene - **Other translocations**: t(21;22), t(7;22), t(17;22) producing alternative fusion genes (EWSR1-ERG, EWSR1-ETV1, EWSR1-E1AF) ## Mechanism These fusion genes encode abnormal proteins that: - Dysregulate transcription - Disrupt normal gene expression - Drive uncontrolled cell proliferation ## Key Points - These are **somatic mutations** (acquired, not inherited) - Occur in bone and soft tissue cells during development - No clear environmental risk factors identified - Typically affect children and young adults (peak age 10-20 years) The specific fusion gene present doesn't significantly affect prognosis or treatment, though it confirms the diagnosis","What causes Askins tumor? In 80% to 90% of Askins tumors, a part of chromosome 11 and chromosome 22 are translocated. 'Translocation' means that the chromosomes have exchanged material. This exchange of material interrupts the cell's ability to grow and divide normally. In general, cancers are caused when the genes that regulate the cell's growth and division are changed. The cause of the changes is unknown, but may be due to a combination of genetic factors, environmental factors, and the process of aging. The development of cancer is not a quick or simple process. It is a progression involving a build-up of changes in a number of different genes in the cells of the body tissues over time.",0.09917355371900828,0.17355371900826447,0.1693548387096774,0.008130081300813009,0.8235079050064087,What causes Ewing's family of tumors ?
0003682-2,"# Lucey-Driscoll Syndrome Symptoms Lucey-Driscoll syndrome is a rare neonatal condition characterized by: **Primary symptoms:** - **Severe unconjugated hyperbilirubinemia** (elevated bilirubin in blood) - **Jaundice** appearing within the first 24-48 hours of life - Rapid bilirubin rise despite adequate feeding and hydration **Secondary manifestations:** - Lethargy or poor feeding - Hypotonia (low muscle tone) - Potential kernicterus signs if untreated (severe cases): - Seizures - Hearing loss - Developmental delays - Abnormal muscle tone **Key feature:** The syndrome involves an inhibitor of bilirubin conjugation (likely in maternal serum), causing transient but severe hyperbilirubinemia in newborns. Symptoms typically resolve within days to weeks as the inhibitor clears. **Clinical significance:** Early recognition is critical because the rapid bilirubin rise can lead to bilirubin encephalopathy (","What are the signs and symptoms of Lucey-Driscoll syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Lucey-Driscoll syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Autosomal recessive inheritance - Cerebral palsy - Jaundice - Kernicterus - Neonatal unconjugated hyperbilirubinemia - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",0.11634349030470915,0.1994459833795014,0.3333333333333333,0.00819672131147541,0.8126320838928223,What are the symptoms of Lucey-Driscoll syndrome ?
0000034-12,"# Treatments for Diabetic Neuropathy **Primary approach:** - **Tight blood sugar control** – the most effective prevention and treatment - **Blood pressure management** – reduces progression **Medications for pain relief:** - Gabapentin or pregabalin (nerve pain medications) - Duloxetine (antidepressant) - Topical capsaicin cream - Over-the-counter pain relievers (limited effectiveness) **Supportive care:** - Foot care and inspection (prevent ulcers) - Proper footwear - Physical therapy/exercise - Alpha-lipoic acid (some evidence) **For specific symptoms:** - Medications for autonomic symptoms (gastroparesis, orthostatic hypotension) - Topical treatments for localized pain **Emerging options:** - Immunoglobulin therapy (for some types) - Nerve growth factor studies (ongoing research) **Key point:** Early detection and aggressive glucose control offer the best outcomes. Prevention is more effective than treatment, so managing diabetes well from the start is crucial. Consult your healthcare provider","The first treatment step is to bring blood glucose levels within the normal range to help prevent further nerve damage. Blood glucose monitoring, meal planning, physical activity, and diabetes medicines or insulin will help control blood glucose levels. Symptoms may get worse when blood glucose is first brought under control, but over time, maintaining lower blood glucose levels helps lessen symptoms. Good blood glucose control may also help prevent or delay the onset of further problems. As scientists learn more about the underlying causes of neuropathy, new treatments may become available to help slow, prevent, or even reverse nerve damage. As described in the following sections, additional treatment depends on the type of nerve problem and symptom. Pain Relief Doctors usually treat painful diabetic neuropathy with oral medications, although other types of treatments may help some people. People with severe nerve pain may benefit from a combination of medications or treatments and should consider talking with a health care provider about treatment options. Medications used to help relieve diabetic nerve pain include - tricyclic antidepressants, such as amitriptyline, imipramine, and desipramine (Norpramin, Pertofrane) - other types of antidepressants, such as duloxetine (Cymbalta), venlafaxine, bupropion (Wellbutrin), paroxetine (Paxil), and citalopram (Celexa) - anticonvulsants, such as pregabalin (Lyrica), gabapentin (Gabarone, Neurontin), carbamazepine, and lamotrigine (Lamictal) - opioids and opioidlike drugs, such as controlled-release oxycodone, an opioid; and tramadol (Ultram), an opioid that also acts as an antidepressant Duloxetine and pregabalin are approved by the U.S. Food and Drug Administration specifically for treating painful diabetic peripheral neuropathy. People do not have to be depressed for an antidepressant to help relieve their nerve pain. All medications have side effects, and some are not recommended for use in older adults or those with heart disease. Because over-the-counter pain medicines such as acetaminophen and ibuprofen may not work well for treating most nerve pain and can have serious side effects, some experts recommend avoiding these medications. Treatments that are applied to the skintypically to the feetinclude capsaicin cream and lidocaine patches (Lidoderm, Lidopain). Studies suggest that nitrate sprays or patches for the feet may relieve pain. Studies of alpha-lipoic acid, an antioxidant, and evening primrose oil suggest they may help relieve symptoms and improve nerve function in some patients. A device called a bed cradle can keep sheets and blankets from touching sensitive feet and legs. Acupuncture, biofeedback, or physical therapy may help relieve pain in some people. Treatments that involve electrical nerve stimulation, magnetic therapy, and laser or light therapy may be helpful but need further study. Researchers are also studying several new therapies in clinical trials. Gastrointestinal Problems To relieve mild symptoms of gastroparesisindigestion, belching, nausea, or vomitingdoctors suggest eating small, frequent meals; avoiding fats; and eating less fiber. When symptoms are severe, doctors may prescribe erythromycin to speed digestion, metoclopramide to speed digestion and help relieve nausea, or other medications to help regulate digestion or reduce stomach acid secretion. To relieve diarrhea or other bowel problems, doctors may prescribe an antibiotic such as tetracycline, or other medications as appropriate. Dizziness and Weakness Sitting or standing slowly may help prevent the light-headedness, dizziness, or fainting associated with blood pressure and circulation problems. Raising the head of the bed or wearing elastic stockings may also help. Some people benefit from increased salt in the diet and treatment with salt-retaining hormones. Others benefit from high blood pressure medications. Physical therapy can help when muscle weakness or loss of coordination is a problem. Urinary and Sexual Problems To clear up a urinary tract infection, the doctor will probably prescribe an antibiotic. Drinking plenty of fluids will help prevent another infection. People who have incontinence should try to urinate at regular intervalsevery 3 hours, for examplebecause they may not be able to tell when the bladder is full. To treat erectile dysfunction in men, the doctor will first do tests to rule out a hormonal cause. Several methods are available to treat erectile dysfunction caused by neuropathy. Medicines are available to help men have and maintain erections by increasing blood flow to the penis. Some are oral medications and others are injected into the penis or inserted into the urethra at the tip of the penis. Mechanical vacuum devices can also increase blood flow to the penis. Another option is to surgically implant an inflatable or semirigid device in the penis. Vaginal lubricants may be useful for women when neuropathy causes vaginal dryness. To treat problems with arousal and orgasm, the doctor may refer women to a gynecologist. Foot Care People with neuropathy need to take special care of their feet. The nerves to the feet are the longest in the body and are the ones most often affected by neuropathy. Loss of sensation in the feet means that sores or injuries may not be noticed and may become ulcerated or infected. Circulation problems also increase the risk of foot ulcers. Smoking increases the risk of foot problems and amputation. A health care provider may be able to provide help with quitting smoking. More than 60 percent of all nontraumatic lower-limb amputations in the United States occur in people with diabetes. Nontraumatic amputations are those not caused by trauma such as severe injuries from an accident. In 2004, about 71,000 nontraumatic amputations were performed in people with diabetes. Comprehensive foot care programs can reduce amputation rates by 45 to 85 percent. Careful foot care involves - cleaning the feet daily using warmnot hotwater and a mild soap. Soaking the feet should be avoided. A soft towel can be used to dry the feet and between the toes. - inspecting the feet and toes every day for cuts, blisters, redness, swelling, calluses, or other problems. Using a mirrorhandheld or placed on the floormay be helpful in checking the bottoms of the feet, or another person can help check the feet. A health care provider should be notified of any problems. - using lotion to moisturize the feet. Getting lotion between the toes should be avoided. - filing corns and calluses gently with a pumice stone after a bath or shower. - cutting toenails to the shape of the toes and filing the edges with an emery board each week or when needed. - always wearing shoes or slippers to protect feet from injuries. Wearing thick, soft, seamless socks can prevent skin irritation. - wearing shoes that fit well and allow the toes to move. New shoes can be broken in gradually by first wearing them for only an hour at a time. - looking shoes over carefully before putting them on and feeling the insides to make sure the shoes are free of tears, sharp edges, or objects that might injure the feet. People who need help taking care of their feet should consider making an appointment to see a foot doctor, also called a podiatrist.",0.04409448818897638,0.09763779527559055,0.48120300751879697,0.045454545454545456,0.809376060962677,What are the treatments for Diabetic Neuropathies: The Nerve Damage of Diabetes ?
